,tweet,Sentimento,data,usuario,nome,reply_user_id,reply_to_screen_name,n_retweets
1192,"Já se encontra disponível a gravação da entrevista com o Sócio-Diretor Aderson Gegler da Moinhos Investimentos na Rádio A Hora falando sobre ""Aplicações financeiras e bolsa de valores: o que saber antes de investir"" 📈 💰: https://t.co/0PDLCPiSJw",1,2020-11-09 19:18:41,39789894,moinhosmoix,,,0
1193,@Japaa_Here vamo assumir a presidência do banco central ou nem,1,2020-11-11 01:59:00,896859753619619840,ketagrl,1431642164.0,Japaa_Here,0
1194,@gab_knebel vamo assumi o banco central juntos gabi,1,2020-11-11 20:57:05,169147609,luisfpachs,7.555383233687675e+17,gab_knebel,0
1195,@fracalixo Juntos assumem a presidência do banco central 🙏,1,2020-11-10 19:55:25,83908506,pagodenacohab,582303281.0,fracalixo,0
1196,@luvkimtaeri @jsukwang @stewarthings @iuplums @itsmunyeong @sacredhaein @zawcherr @lawyeji você é tudo. esse outro meme perfeito! me sinto um ladrão vendo o dinheiro do banco central,2,2020-11-12 01:05:44,1206014203565367040,drama89s,1.277537502933455e+18,luvkimtaeri,0
1197,@thiventure @aa_lue Não se o Banco Central ou o fisco n ficar sabendo,0,2020-11-10 11:28:46,706556415352111104,Peterinhoo,1.114576064800489e+18,thiventure,0
1198,@anaperdidinha A GENTE VAI ASSUMIR O BANCO CENTRAL MANAAA kkkkk,1,2020-11-11 14:56:41,1254734818362917120,comessauro,1.040053947153703e+18,anaperdidinha,0
1199,"Pra quem ta chegando agora aqui no perfil:

Meu nome é Murilo, tenho 25 anos e nasci na Favela do Jd João XXIII.

- Invisto desde 2015
- Sou sócio de 8 empresas na Bolsa de Valores.
- Sou dono indiretamente de 20 imoveis pela Bolsa de Valores. https://t.co/ERDslxH2dO",2,2020-11-12 15:39:07,1145789231215848960,faveladoinvest,,,100
1200,"IBOV Diário está no teto do Fibo Dinâmico, se esticar, 109500 vai ficar dando oi para ele. Catching_Trends e Fibo estático mostram força e uma barra interna. Em tendências, o rompimento dessa barra em direção da tendência é o mais comum. Indicadores ainda mostram ""Fique comprado"" https://t.co/ufNL6FyJgo",2,2020-11-12 01:26:19,1618829256,Catching_Trends,,,0
1201,@jeysonmaia O Globo: (3 min) Banco Central propõe norma para facilitar transferências pessoais ao exterior https://t.co/ahMJ245q68,2,2020-11-12 21:00:50,1251625471659426048,XeuleBot,50026346.0,jeysonmaia,0
1202,"É amigos... agora sou um investidor na B3

~ aqueles que mal começou, e já tá querendo usar os termos técnicos hahaha “B3” significa “bolsa de valores” aqui no Brasil ✌🏻

Aprendi com o @ThiagoNigro hehe",2,2020-11-11 02:00:03,726956739040563200,marcusbarbosam,,,0
1203,@jeonsfmv assumimos a presidência do banco central,1,2020-11-12 01:23:46,805399985638567936,jeonquaIity,1.200815950821569e+18,jeonsfmv,0
1204,"Bolsa de Valores interrompe sequência e fecha em queda de 0,25% https://t.co/FmAuw6Ykev",0,2020-11-11 21:20:16,14594760,UOLEconomia,,,1
1205,@misscancelament E vamo de assumir o banco central,1,2020-11-10 17:21:46,1157403427909115904,naclaara0,2930044857.0,misscancelament,0
1206,"Projeto aprovado pelo Senado que prevê autonomia do Banco Central chega à Câmara

O presidente do BC continuará sendo indicado pelo presidente da República e sabatinado no Senado.
Acesse https://t.co/DXpnxwJErW

(Foto: Divulgação - DP) #JDPGeral https://t.co/P1X0wxqDaW",1,2020-11-12 20:05:51,96556706,diariopopularRS,,,0
1207,@iaxrio e vamos de presidência do banco central amor,1,2020-11-10 21:12:46,1085585131203640960,larissavileIa,1.129800333415322e+18,iaxrio,0
1208,"@marciokroehn E como estamos falando de rentabilidade passada, não é recomendação",1,2020-11-11 19:36:21,22429122,LeoMendesJr,171948103.0,marciokroehn,0
1209,"Poderia o Banco Central fazer “afrouxamento quantitativo”?, analisa Otaviano Canuto https://t.co/oZPP9yTBM8 via @Poder360 @ocanuto",1,2020-11-14 13:33:43,215339503,ocanuto,,,1
1210,"É rentabilidade que você quer @? 
Com rentabilidade semestral de 57,69% (dado do mais retorno), nosso fundo Voyager ocupa a sexta posição do ranking melhores fundos multimercado produzido pela plataforma Mais Retorno. https://t.co/9t4AUHpVjn",2,2020-11-13 21:06:11,1047590280210382976,hashdex,,,0
1211,@mayumeisabellaa juntos assumem a presidência do banco central 😎,1,2020-11-10 02:09:09,1322922640923832064,prazernandaa,1.126287215154299e+18,mayumeisabellaa,0
1212,@AlfredoMenezes6 O IBOV futuro tem variado muito pouco o número de cts do gringo e perto do zero. Não consigo ver ainda essa reversão....,2,2020-11-12 00:44:52,42703031,decoccp,1.037451883424698e+18,AlfredoMenezes6,0
1213,"@fatorinhaaa Plmds Maria, vem me pedir moletom da jordan KKKKKKKKKKKK
Tá me achando com cara de loja ou banco central nn é possível",0,2020-11-10 19:07:37,1056984102480547968,Kah_sgobi,1.143576448340546e+18,fatorinhaaa,0
1214,desiste logo trump puta q pariu cara a bolsa de valores ja ta na merda pls para deposite seu F para o dolar descer o preço https://t.co/LpyVzfNgGE,2,2020-11-10 20:50:46,1234647557848142080,GSzxzz,,,0
1215,"@Taylor_Guins juntos assumem a presidência do banco central

vamo😎",1,2020-11-09 19:04:36,4717310723,kgbelllli,9.979046620146278e+17,Taylor_Guins,0
1216,"A grave advertência não é só de Maia, já veio do Banco Central, Tesouro e da equipe econômica: sem uma sinalização de equilíbrio fiscal e ajuste das contas públicas, a inflação dispara e, junto com ela, os juros de longo prazo.",0,2020-11-10 18:06:39,280656132,alphafintec,,,0
1217,@yeonloves_txt Juntos assumem a presidência do Banco Central kkkkkkkkk,1,2020-11-10 00:15:35,1078136988656692992,Rafaela85176922,1.255525812792701e+18,yeonloves_txt,0
1218,"@Easynvest calculem minha rentabilidade poxa, desde o dia 3 ta la parado https://t.co/gV9Pv0MEuH",0,2020-11-09 23:17:17,1186070001763148032,caonehilton,72950830.0,Easynvest,0
1219,"As ações fora do IBOV que são boas oportunidades para os investidores.
Confira no @EInvestidor https://t.co/bnsTwdJIiB",2,2020-11-11 17:49:03,22611794,agoracorretora,,,0
1220,"De todas as lições que a bolsa de valores me trouxe é de não me tornar um mero torcedor, mas sim investidor por essência. Ser torcedor de empresa pode nos levar a correr o risco da ruína, por isso é importantíssimo analisar os relatórios trimestrais com racionalidade.",2,2020-11-10 23:41:58,2906154663,Ianbrunodrums,,,0
1221,"@Cacomaia Mas vou te fazer uma pergunta? E se conseguir ou puder responder, agradeço! Risos!
Causas para possível queda do IBOV: Aumento do n de infectados por COVID-19! Porém, acho que teremos menor n de infectados e de letalidade e não acho que haverá lockdown.",0,2020-11-14 21:31:44,1150607199573597952,RenatoDOliveir3,127352450.0,Cacomaia,0
1222,@immaktus @Thiagolas15 @garthskkkk @jovensreacinhas Eles não investe em nada? Tu é burro? Vai dizer que eles deixam o dinheiro na poupança? Mano os cara investe em renda fixa e variável em imóveis em empresas e outras coisas? Você morar em que mundo?,0,2020-11-15 01:08:49,1267206407675351040,R77394001,9.859747427326894e+17,immaktus,0
1223,"@bndes A Caixa Econômica Federal só libera dinheiro p/quem ñ tinha operação de crédito com ela. Se vc tiver uma operação com taxa de juros de mercado, vc não consegue fazer uma operação com os juros reduzidos do BNDES. A rentabilidade cairia e os gerentes perdem participação nos lucros.",0,2020-11-12 23:50:49,3948391515,co_valdecir,129892683.0,bndes,0
1224,@urubullish @FelipePontesPB 🤣🤣🤣🤣🤣🤣 14 anos apanhando em renda variável! A vida cobra!!,0,2020-11-10 20:26:30,4871041342,Hugoflq83,1.280951102595314e+18,urubullish,0
1225,crl aq em csa virou banco central agr??? 🤨🤨,1,2020-11-12 14:56:33,708011321921576960,22biaaa,,,0
1226,"@eugomex Presidência do Banco Central 
União🤝🤝",1,2020-11-10 21:00:13,1222703061753377024,matan_richard,1.141484278062211e+18,eugomex,0
1227,coisa boa acordar com +1 salário só em lucro das ações.  não trabalho fazem 10 anos juntando dinheiro à toa.  fica de olho ibov,2,2020-11-09 14:21:28,42288547,GenaroColusso,,,0
1228,"Cogna, B3, Oi, Natura, Sabesp, construtoras e mais: veja destaques de empresas https://t.co/wfgXtZL9Fd",1,2020-11-13 19:45:08,1263611167093722880,portal_Ind_Imob,,,0
1229,@dlu4roc E vamos de assumir a presidência do banco central kkkkkkkkkkk,1,2020-11-11 00:05:02,3081636976,stressadaun,3295629753.0,dlu4roc,0
1230,"o celta tá valorizado, coudet optou pela bolsa de valores 🚗",2,2020-11-09 21:46:11,944934325165969408,caixeta_28,,,0
1231,Algum capricorniano on pra formar uma parceria e assumir o banco central? https://t.co/Nf0j2nhy53,1,2020-11-11 02:01:32,1305283210620923904,Kunoichi___,,,0
1232,@yngcouto Juntos vamos assumir a presidência do banco central,1,2020-11-10 17:05:41,1293011858736188928,clara_amt,1.023740574313185e+18,yngcouto,0
1233,@MarianaTanaka5 Amig juntas podemos assumir o banco central 😍😍😍😍,1,2020-11-10 13:12:46,186501105,Juullyc_,8.437874164021207e+17,MarianaTanaka5,0
1234,"São Martinho: Lucro líquido subiu 169,4% no 2º trimestre de 2020/21, a R$ 331,9 milhões | Empresas | Valor Investe https://t.co/AS1maZqwhE",2,2020-11-09 23:14:54,2781389394,Capivaranab3,,,0
1235,"@viiuellen Obrigado, meu amor! Ainda preciso aprender muito sobre investimentos. 
Tau precisa saber que baixo risco e muita rentabilidade não andam de mãos dadas",2,2020-11-14 12:22:43,3691795396,thaiiiko,1.22379469922963e+18,viiuellen,0
1236,@Femmatias Vamos ter que assumir a presidência do Banco Central,1,2020-11-12 16:31:20,851263167887835136,turatti23,1.219763499498451e+18,Femmatias,0
1237,Brasil: Banco Central diz que aumentou incerteza sobre retomada da economia https://t.co/A6hDz11D8P via @pd_twitt,0,2020-11-13 20:53:52,121263890,pd_twitt,,,0
1238,@tatadtrem felizmente presidentes do banco central,1,2020-11-11 01:49:25,1207263250099953920,_juliaffonso,2791311088.0,tatadtrem,0
1239,"🗓  Vem aí a Semana Nacional de Educação Financeira! Para ir entrando no clima, participe do webinário “Histórias de vida e ideias para a Semana Enef 2020”, uma parceria do Sistema OCB com o Banco Central do Brasil. ✍ Acesse:  https://t.co/QMybmBEBAu https://t.co/R2BvLSxCJG",1,2020-11-12 13:01:41,144844087,sistemaocbes,,,0
1240,"O presidente do Banco Central. Roberto Campos Neto, participa, a partir das 9h, de reunião do Board of Directors, promovida pelo Banco de Compensações Internacionais (BIS), via videoconferência. A diretora Fernanda Nechio (Assuntos Internacionais) participa.",1,2020-11-10 11:56:52,124612069,carloslopesjorn,,,0
1241,"Crise? Bolsa de valores tem ‘boom’ de estreias em 2020

https://t.co/NqNJwsGyzQ #Destaque #2020 #Acoes #B3 #Bolsa #BolsaDeValores #IPO #IPOs #Mercado #MercadoDeAcoes #Petz #Ro",2,2020-11-11 12:10:11,1173670465220595968,geladog_,,,0
1242,@solarpallet vamo assumir a presidência do banco central vamo?? antes q a gente caia do top 10 das economias mundiais hehehe (se bem q vamos né),1,2020-11-09 23:00:21,727333610739630080,gabyzluz,1.232800191520158e+18,solarpallet,0
1243,"Gráfico comparativo: #iBov candles; #USDBRL #dollar #dolar linha vermelha - 60', 15', diário, semanal e mensal #ibovespa #bolsadevalores  #Cambio https://t.co/6M2X1V9e08",1,2020-11-15 17:02:43,49222422,jjihec,,,0
1244,"Entre 3 e 12/11, no ""soft opening"" do Pix, foram feitas 826 mil transações totalizando R$ 325 milhões, segundo a Febraban. De acordo com o Banco Central, já foram cadastradas 69,5 milhões de chaves Pix — a mais popular é o CPF, com 25,4 milhões de chaves.

https://t.co/IQSRBcG9I4",1,2020-11-13 18:19:44,1275357529,manualusuariobr,,,0
1245,@Andr3zimX Eu não sou bolsa de valores,0,2020-11-12 17:33:57,1285210924677313024,SMaisUQualquer,1.259628930107167e+18,Andr3zimX,0
1246,"@heliomdoyle ""Centro puro"" é o que não tem pauta ideológica ou mesmo programática nenhuma. Todos os acordos são orientados para a maior rentabilidade.",0,2020-11-09 14:20:35,909984872936214528,bsb_joaosilva,198181485.0,heliomdoyle,0
1247,Mercado Livre recebe licença do Banco Central para atuar como instituição financeira https://t.co/2qZ889iQBP via @PortalN10,1,2020-11-10 13:12:32,485079945,RafaelNicacio2,,,0
1248,@nanawantsacrack eu eh q nao vo da moral pra mano q fala de bolsa de valores,0,2020-11-15 15:20:05,1317119896430563072,pedrxchiquitti,8.967433342360904e+17,nanawantsacrack,0
1249,Pandemia faz rentabilidade de empresas do Brasil retroceder 11 anos https://t.co/Otf3d4M0JD,0,2020-11-10 11:33:14,190004886,levenobolso,,,0
1250,"Banco Central Europeu discutirá nova meta de inflação na próxima semana, diz Rehn https://t.co/WLUdgWVBOy  #internacional #baancos #bancocentraleuropeu",1,2020-11-13 11:11:53,51150679,leiamoneytimes,,,1
1251,"@folklorefelipe o tempo que vc levou fazendo esse tweet poderia estar investindo 10 reais na bolsa de valores, amanhã já teria 2 milhões e vc poderia comprar uma casa ao invés de reclamar 🥰",0,2020-11-12 14:32:43,994369266,folkloretrack4,95419614.0,folklorefelipe,0
1252,@spinisblainers juntos assumem a presidência do banco central gostei,1,2020-11-12 11:49:44,3070981493,iaramattos_,7.596442196403405e+17,spinisblainers,0
1253,@mitglow bora assumir a presidência do banco central,1,2020-11-09 22:11:52,1222330922701327872,kusukez,1.277010064268763e+18,mitglow,0
1254,".
E os banqueiros Dealers de Manhattan mandando o gado berrar PRIVATIZA TUDO

(O esquema dos banqueiros internacionais infiltrados no Tesouro Nacional, Banco Central e Receita Federal do Brasil):
https://t.co/bT5LW87AC2
. https://t.co/yjPaUjNf36",0,2020-11-13 02:58:09,742110251458170880,RodapeDoPiG,,,2
1255,"@adilsonsantosft @AloBradesco @Bradesco Boa tarde, Adilson! Sugerimos que registre reclamação no SAC da instituição, na Ouvidoria e no Banco Central, através do telefone 145.",1,2020-11-11 17:33:27,408478004,proconspoficial,51826681.0,adilsonsantosft,0
1256,Pra onde eu vou tem algum banco pedindo pra eu criar minha chave para o Pix. Eu odeio o Banco Central desde já.,0,2020-11-13 03:38:57,1316177036545847040,4folkss,,,0
1257,"Selic: 2% 
Poupança: 1,4% 
Inflação: 3,14%
Até o mais conservador desse mundo deveria ter parte da carteira em renda variável. https://t.co/8HNXWniBJv",2,2020-11-09 05:48:44,587681105,allanherculanob,,,0
1258,"@AustinColdSton3 @DolarBipolar Em relação a bolsa de valores , a maioria dos investidores grandes sairam de muitas posições retirando muito dinheiro do mercado e deixando de investir . Com o fim das eleições e a notícia da vacina da pifizer ( que ameniza os ânimos em relação as nova onde de corona virus ) o +",2,2020-11-09 12:43:15,3295497062,jotage___,3295497062.0,jotage___,0
1259,"@reisbrina @Bradesco Banco Central, é o banco que cuida da política econômica. É tipo o banco que cuida dos bancos",1,2020-11-12 18:08:45,1046909927095246976,bbycard,1.121487998569329e+18,reisbrina,0
1260,"@augstopereira @falanext então... não dá pra criar uma chave assim, quem cria a chave do Pix é o banco central e a chave é um conjunto de números, letras e símbolos gerados aleatoriamente

aí voce pode usar ela pra receber sem precisar informar os seus dados pessoais :)",1,2020-11-10 15:20:37,54745785,rodpocket,69397318.0,augstopereira,0
1261,@OgroWallSt Ibov +7% hj,2,2020-11-13 09:29:24,890622447011155968,juCa0514,49778648.0,OgroWallSt,0
1262,@Ricamconsult E o ibov 200 k quando ??????🤣🤣🤣🤣🤣🤣,2,2020-11-09 23:01:32,995296351478059008,Elias65135711,160910872.0,Ricamconsult,0
1263,"Por favor, Banco Central, é pedir demais colocar os datasets como .dta? Por que você tortura a gente com csvs tão problemáticos com encoding? Poupa nosso tempo aew",0,2020-11-10 00:02:06,74601155,jcaetanoleite,,,0
1264,"@renoirvieira @Leandro00207875 @rbreia Com a covid mercado precifica uma inadimplência grande nos bancos, que uma taxa de juros menor também diminuiria o spread ou não? Agora no btg não se precifica nada disso ainda se precifica um crescimento de investimento em renda variável",2,2020-11-14 17:36:14,51165117,joaosandim,18005511.0,renoirvieira,0
1265,bolsa de valores bate record e fecha em alta na venda de votos neste domingo,2,2020-11-15 13:09:16,55836777,lindoecherouso,,,0
1266,@celsoanton Você acha MESMO que uma decisão de Banco Central está restrita a UMA pessoa?,1,2020-11-15 21:07:59,2159646294,rafaelbboa,138235435.0,celsoanton,0
1267,"qual nossa combinação? 
(educados respondam) 

@_fonseca93 quero assumir  o banco central logo https://t.co/rfEs5K3aoH https://t.co/hdqZSEtvRO",1,2020-11-10 20:12:22,3078689264,SeocidartnoC,,,0
1268,"Fechando o dia, como na bolsa de valores ...
Vontade de sair: em baixa
Custo de fecar em casa: tédio
Depressão: em alta
Rolê fds: sem previsão
Previsão p a próxima semana: td em dobro, mas uma grande crescente p a depressão... Crescimento contínuo e desenfreado
Boa noite...",0,2020-11-12 21:45:46,1324785937176502016,hoff18769775,,,0
1269,@cafecomferri Como tá o ibov dolarizado?,1,2020-11-13 17:27:45,3389790431,Hashratebtc,437824506.0,cafecomferri,0
1270,@norulesgirl @malafaia_7 @isabelablima Nossa Ibov infelizmente e muito amadora ainda . E quem se fode são sempre os PF .,0,2020-11-12 21:28:35,1242059694883122944,Daniel35601106,1.014948008008536e+18,norulesgirl,0
1271,A vergonha aqui é por metro....Banco Central já foi respeitado. https://t.co/7zhHuxuQMP,1,2020-11-09 16:06:04,330111829,AMSKBrasil,,,1
1272,@parrlson e vamo de presidência do banco central,0,2020-11-10 14:07:58,904423336129814528,parrillasrule,1.11750394131773e+18,parrlson,0
1273,"@Denzomilde Caramba, tu nunca chorou? Só chora quando tem circuit breaker na bolsa de valores né seu burguês sem humildade",0,2020-11-14 01:41:45,1444878798,JLCA43,402352195.0,Denzomilde,0
1274,@anazantut_ Vamos presidir o banco central hahahahaha ânimo haha,1,2020-11-10 21:45:56,52871731,carlosmcs15,55640669.0,anazantut_,0
